"","TIN","Practice ID","Practice Name","Start Date","End Date","MeasureID","EGP","Numerator","Exclusion","Exception","ED.IDs","ED_name_x"
"820",471360146,437170,"Envision","7/1/2017","12/31/2017","22",11,5,0,0,"437697",NA
"821",471360146,437170,"Envision","7/1/2017","12/31/2017","24",7,5,0,0,"437697",NA
"822",471360146,437170,"Envision","7/1/2017","12/31/2017","25",59,46,0,0,"437697",NA
"823",471360146,437170,"Envision","7/1/2017","12/31/2017","31",47,38,0,0,"437697",NA
"824",471360324,437170,"Envision","7/1/2017","9/30/2017","22",10,3,0,0,"437499, 437500",NA
"825",471360324,437170,"Envision","7/1/2017","9/30/2017","24",10,8,0,0,"437499, 437500",NA
"826",471360324,437170,"Envision","7/1/2017","9/30/2017","25",68,45,0,1,"437499, 437500",NA
"827",471360324,437170,"Envision","7/1/2017","9/30/2017","31",37,17,0,0,"437499, 437500",NA
"828",471360496,437170,"Envision","7/1/2017","12/31/2017","19",23,15,11,0,"437289",NA
"829",471360496,437170,"Envision","7/1/2017","12/31/2017","20",10,4,0,0,"437289",NA
"830",471360496,437170,"Envision","7/1/2017","12/31/2017","22",10,6,0,0,"437289",NA
"831",471360496,437170,"Envision","7/1/2017","12/31/2017","24",3,1,0,0,"437289",NA
"832",471360496,437170,"Envision","7/1/2017","12/31/2017","31",2,2,0,0,"437289",NA
"833",471360683,437170,"Envision","7/1/2017","12/31/2017","22",9,3,0,0,"437683",NA
"834",471360683,437170,"Envision","7/1/2017","12/31/2017","24",14,10,4,0,"437683",NA
"835",471360683,437170,"Envision","7/1/2017","12/31/2017","25",72,35,0,0,"437683",NA
"836",471360683,437170,"Envision","7/1/2017","12/31/2017","31",8,7,0,0,"437683",NA
"837",471370079,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",360,23,13,0,"353268, 353382",NA
"838",471370079,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",455,362,49,0,"353268, 353382",NA
"839",471372991,437170,"Envision","7/1/2017","12/31/2017","22",11,2,0,0,"437417",NA
"840",471372991,437170,"Envision","7/1/2017","12/31/2017","24",6,4,0,0,"437417",NA
"841",471372991,437170,"Envision","7/1/2017","12/31/2017","25",63,46,0,0,"437417",NA
"842",471372991,437170,"Envision","7/1/2017","12/31/2017","31",11,9,0,0,"437417",NA
"843",471373500,437170,"Envision","7/1/2017","12/31/2017","22",4,2,0,0,"437613",NA
"844",471373500,437170,"Envision","7/1/2017","12/31/2017","25",67,59,0,0,"437613",NA
"845",471373500,437170,"Envision","7/1/2017","12/31/2017","31",20,13,0,0,"437613",NA
"846",471373634,437170,"Envision","7/1/2017","12/31/2017","24",2,2,0,0,"437310",NA
"847",471373634,437170,"Envision","7/1/2017","12/31/2017","25",19,14,0,0,"437310",NA
"848",471373634,437170,"Envision","7/1/2017","12/31/2017","31",17,12,0,0,"437310",NA
"849",471381562,437170,"Envision","7/1/2017","9/30/2017","22",3,1,0,0,"437348",NA
"850",471381562,437170,"Envision","7/1/2017","9/30/2017","24",3,2,0,0,"437348",NA
"851",471381562,437170,"Envision","7/1/2017","9/30/2017","25",46,42,0,0,"437348",NA
"852",471381562,437170,"Envision","7/1/2017","9/30/2017","31",25,18,0,0,"437348",NA
"853",471381670,437170,"Envision","7/1/2017","9/30/2017","22",3,1,0,0,"437689",NA
"854",471381670,437170,"Envision","7/1/2017","9/30/2017","25",44,34,0,0,"437689",NA
"855",471381670,437170,"Envision","7/1/2017","9/30/2017","31",3,3,0,0,"437689",NA
"856",471383037,437170,"Envision","7/1/2017","9/30/2017","22",3,3,0,0,"437419",NA
"857",471383037,437170,"Envision","7/1/2017","9/30/2017","24",4,2,1,0,"437419",NA
"858",471383037,437170,"Envision","7/1/2017","9/30/2017","25",21,17,0,0,"437419",NA
"859",471383037,437170,"Envision","7/1/2017","9/30/2017","31",1,1,0,0,"437419",NA
"860",471406448,437170,"Envision","7/1/2017","9/30/2017","24",6,4,1,0,"437509",NA
"861",471406448,437170,"Envision","7/1/2017","9/30/2017","25",25,22,0,0,"437509",NA
"862",471406448,437170,"Envision","7/1/2017","9/30/2017","31",39,19,0,0,"437509",NA
"863",471431567,437170,"Envision","7/1/2017","9/30/2017","22",3,1,0,0,"437276",NA
"864",471431567,437170,"Envision","7/1/2017","9/30/2017","24",4,1,1,0,"437276",NA
"865",471431567,437170,"Envision","7/1/2017","9/30/2017","25",27,23,0,0,"437276",NA
"866",471431670,437170,"Envision","7/1/2017","9/30/2017","24",1,1,3,0,"437319",NA
"867",471431670,437170,"Envision","7/1/2017","9/30/2017","25",15,9,0,0,"437319",NA
"868",471431670,437170,"Envision","7/1/2017","9/30/2017","31",9,6,0,0,"437319",NA
"869",471441096,437170,"Envision","7/1/2017","12/31/2017","22",6,2,0,0,"437320",NA
"870",471441096,437170,"Envision","7/1/2017","12/31/2017","24",14,7,0,0,"437320",NA
"871",471441096,437170,"Envision","7/1/2017","12/31/2017","25",169,98,0,0,"437320",NA
"872",471441096,437170,"Envision","7/1/2017","12/31/2017","31",43,27,0,0,"437320",NA
"873",471441273,437170,"Envision","7/1/2017","9/30/2017","22",9,1,0,0,"437542",NA
"874",471441273,437170,"Envision","7/1/2017","9/30/2017","24",3,2,0,0,"437542",NA
"875",471441273,437170,"Envision","7/1/2017","9/30/2017","25",32,23,0,0,"437542",NA
"876",471454261,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437407",NA
"877",471454261,437170,"Envision","7/1/2017","12/31/2017","24",3,3,0,0,"437407",NA
"878",471454261,437170,"Envision","7/1/2017","12/31/2017","25",18,16,0,0,"437407",NA
"879",471454261,437170,"Envision","7/1/2017","12/31/2017","31",14,9,0,0,"437407",NA
"880",471454448,437170,"Envision","7/1/2017","12/31/2017","22",19,3,0,0,"437261, 437271",NA
"881",471454448,437170,"Envision","7/1/2017","12/31/2017","24",12,8,1,0,"437261, 437271",NA
"882",471454448,437170,"Envision","7/1/2017","12/31/2017","25",125,91,0,0,"437261, 437271",NA
"883",471454448,437170,"Envision","7/1/2017","12/31/2017","31",56,43,0,0,"437261, 437271",NA
"884",471468819,437170,"Envision","7/1/2017","9/30/2017","22",6,1,0,0,"437311",NA
"885",471468819,437170,"Envision","7/1/2017","9/30/2017","24",10,9,1,0,"437311",NA
"886",471468819,437170,"Envision","7/1/2017","9/30/2017","25",33,26,0,0,"437311",NA
"887",471468819,437170,"Envision","7/1/2017","9/30/2017","31",19,10,0,0,"437311",NA
"888",471479165,437170,"Envision","7/1/2017","12/31/2017","22",5,1,0,0,"437518",NA
"889",471479165,437170,"Envision","7/1/2017","12/31/2017","24",5,3,1,0,"437518",NA
"890",471479165,437170,"Envision","7/1/2017","12/31/2017","25",41,36,0,0,"437518",NA
"891",471479165,437170,"Envision","7/1/2017","12/31/2017","31",35,25,0,0,"437518",NA
"892",471538226,437170,"Envision","7/1/2017","12/31/2017","22",12,5,1,0,"437376, 437377",NA
"893",471538226,437170,"Envision","7/1/2017","12/31/2017","24",27,17,1,0,"437376, 437377",NA
"894",471538226,437170,"Envision","7/1/2017","12/31/2017","25",91,64,0,0,"437376, 437377",NA
"895",471538226,437170,"Envision","7/1/2017","12/31/2017","31",90,57,0,0,"437376, 437377",NA
"896",471872563,437170,"Envision","7/1/2017","12/31/2017","25",27,13,0,0,"437573",NA
"897",471872563,437170,"Envision","7/1/2017","12/31/2017","31",3,3,0,0,"437573",NA
"898",471988466,437170,"Envision","7/1/2017","12/31/2017","22",8,2,0,0,"437660",NA
"899",471988466,437170,"Envision","7/1/2017","12/31/2017","24",10,7,0,0,"437660",NA
"900",471988466,437170,"Envision","7/1/2017","12/31/2017","25",90,63,0,0,"437660",NA
"901",471988466,437170,"Envision","7/1/2017","12/31/2017","31",3,2,0,0,"437660",NA
"902",472079785,437170,"Envision","7/1/2017","9/30/2017","24",1,1,0,0,"437676",NA
"903",472079785,437170,"Envision","7/1/2017","9/30/2017","25",3,1,0,0,"437676",NA
"904",472079785,437170,"Envision","7/1/2017","9/30/2017","31",1,1,0,0,"437676",NA
"905",472158728,437170,"Envision","7/1/2017","9/30/2017","24",10,9,0,0,"437694, 437695, 437696",NA
"906",472158728,437170,"Envision","7/1/2017","9/30/2017","25",30,26,0,0,"437694, 437695, 437696",NA
"907",472158728,437170,"Envision","7/1/2017","9/30/2017","31",6,4,0,0,"437694, 437695, 437696",NA
"908",472221078,437170,"Envision","7/1/2017","9/30/2017","24",1,1,0,0,"437535",NA
"909",472221078,437170,"Envision","7/1/2017","9/30/2017","25",15,12,0,0,"437535",NA
"910",472255346,437170,"Envision","7/1/2017","12/31/2017","24",11,10,0,0,"437639",NA
"911",472255346,437170,"Envision","7/1/2017","12/31/2017","25",57,33,0,0,"437639",NA
"912",472255346,437170,"Envision","7/1/2017","12/31/2017","31",2,2,0,0,"437639",NA
"913",472262996,437170,"Envision","7/1/2017","12/31/2017","22",20,3,0,1,"437608",NA
"914",472262996,437170,"Envision","7/1/2017","12/31/2017","24",25,18,1,0,"437608",NA
"915",472262996,437170,"Envision","7/1/2017","12/31/2017","31",16,6,0,0,"437608",NA
"916",472299656,437170,"Envision","7/1/2017","12/31/2017","22",3,1,0,0,"437569",NA
"917",472299656,437170,"Envision","7/1/2017","12/31/2017","24",4,3,0,0,"437569",NA
"918",472299656,437170,"Envision","7/1/2017","12/31/2017","25",29,26,0,0,"437569",NA
"919",472299656,437170,"Envision","7/1/2017","12/31/2017","31",8,6,0,0,"437569",NA
"920",472608878,437170,"Envision","7/1/2017","12/31/2017","22",5,1,0,0,"437285",NA
"921",472608878,437170,"Envision","7/1/2017","12/31/2017","24",2,1,0,0,"437285",NA
"922",472608878,437170,"Envision","7/1/2017","12/31/2017","25",25,21,0,0,"437285",NA
"923",472608878,437170,"Envision","7/1/2017","12/31/2017","31",34,24,0,0,"437285",NA
"924",472755209,437170,"Envision","7/1/2017","12/31/2017","22",6,3,0,0,"437194",NA
"925",472755209,437170,"Envision","7/1/2017","12/31/2017","24",4,2,0,0,"437194",NA
"926",472755209,437170,"Envision","7/1/2017","12/31/2017","25",39,23,0,0,"437194",NA
"927",472755209,437170,"Envision","7/1/2017","12/31/2017","31",25,13,0,0,"437194",NA
"928",472908612,437170,"Envision","7/1/2017","12/31/2017","22",16,5,1,0,"437339, 437515",NA
"929",472908612,437170,"Envision","7/1/2017","12/31/2017","24",17,9,1,0,"437339, 437515",NA
"930",472908612,437170,"Envision","7/1/2017","12/31/2017","25",163,91,0,0,"437339, 437515",NA
"931",472908612,437170,"Envision","7/1/2017","12/31/2017","31",27,13,0,0,"437339, 437515",NA
"932",472988702,437170,"Envision","7/1/2017","12/31/2017","22",10,3,0,0,"437538",NA
"933",472988702,437170,"Envision","7/1/2017","12/31/2017","24",5,3,0,0,"437538",NA
"934",472988702,437170,"Envision","7/1/2017","12/31/2017","25",42,37,0,0,"437538",NA
"935",472988702,437170,"Envision","7/1/2017","12/31/2017","31",29,12,0,0,"437538",NA
"936",473193152,437170,"Envision","7/1/2017","9/30/2017","24",1,1,0,0,"437716",NA
"937",473203098,437170,"Envision","1/1/2017","12/31/2017","22",19,10,0,1,"437312",NA
"938",473203098,437170,"Envision","1/1/2017","12/31/2017","24",5,2,1,0,"437312",NA
"939",473203098,437170,"Envision","1/1/2017","12/31/2017","25",67,65,0,0,"437312",NA
"940",473203098,437170,"Envision","1/1/2017","12/31/2017","31",46,39,0,0,"437312",NA
"941",473614367,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",558,27,13,0,"353866",NA
"942",473614367,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",594,449,12,0,"353866",NA
"943",473770371,437170,"Envision","7/1/2017","9/30/2017","24",1,1,0,0,"437587",NA
"944",473770371,437170,"Envision","7/1/2017","9/30/2017","25",7,1,0,0,"437587",NA
"945",473897136,437170,"Envision","7/1/2017","12/31/2017","31",6,1,0,0,"437582",NA
"946",473942030,437170,"Envision","7/1/2017","9/30/2017","22",1,1,0,0,"437305",NA
"947",473942030,437170,"Envision","7/1/2017","9/30/2017","25",4,4,0,0,"437305",NA
"948",473946566,437170,"Envision","7/1/2017","9/30/2017","22",6,4,0,0,"437662",NA
"949",473946566,437170,"Envision","7/1/2017","9/30/2017","25",34,26,0,0,"437662",NA
"950",473946566,437170,"Envision","7/1/2017","9/30/2017","31",2,2,0,0,"437662",NA
"951",473992883,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",264,51,11,0,"353884",NA
"952",473992883,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",115,69,11,0,"353884",NA
"953",474246922,437170,"Envision","7/1/2017","12/31/2017","22",4,1,0,0,"437657",NA
"954",474246922,437170,"Envision","7/1/2017","12/31/2017","24",4,2,0,0,"437657",NA
"955",474246922,437170,"Envision","7/1/2017","12/31/2017","25",37,26,0,0,"437657",NA
"956",474397952,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",432,84,14,0,"353319",NA
"957",474397952,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",394,241,22,0,"353319",NA
"958",474550259,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",5145,821,250,0,"353895, 353903, 353905, 353908, 353945, 353947, 353951, 353953",NA
"959",474550259,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",5468,4593,165,0,"353895, 353903, 353905, 353908, 353945, 353947, 353951, 353953",NA
"960",474692283,437170,"Envision","7/1/2017","12/31/2017","24",2,1,0,0,"437209",NA
"961",474692283,437170,"Envision","7/1/2017","12/31/2017","25",18,18,0,0,"437209",NA
"962",474692283,437170,"Envision","7/1/2017","12/31/2017","31",6,4,0,0,"437209",NA
"963",474792459,437170,"Envision","7/1/2017","12/31/2017","22",6,2,0,0,"437390, 437516, 437517",NA
"964",474792459,437170,"Envision","7/1/2017","12/31/2017","24",5,5,0,0,"437390, 437516, 437517",NA
"965",474792459,437170,"Envision","7/1/2017","12/31/2017","25",23,19,0,0,"437390, 437516, 437517",NA
"966",474792459,437170,"Envision","7/1/2017","12/31/2017","31",3,3,0,0,"437390, 437516, 437517",NA
"967",474915823,437170,"Envision","7/1/2017","12/31/2017","22",4,1,1,0,"437317, 437445",NA
"968",474915823,437170,"Envision","7/1/2017","12/31/2017","24",4,1,0,0,"437317, 437445",NA
"969",474915823,437170,"Envision","7/1/2017","12/31/2017","25",38,30,0,0,"437317, 437445",NA
"970",474915823,437170,"Envision","7/1/2017","12/31/2017","31",18,13,0,0,"437317, 437445",NA
"971",475041154,437170,"Envision","7/1/2017","12/31/2017","22",3,1,0,0,"437263",NA
"972",475041154,437170,"Envision","7/1/2017","12/31/2017","25",17,13,0,1,"437263",NA
"973",475045971,437170,"Envision","7/1/2017","9/30/2017","25",7,2,0,0,"437628",NA
"974",475126474,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",240,177,12,0,"354405",NA
"975",475129962,187449,"Relias Emergency Medicine Specialists of Tupelo, LLC","1/1/2017","12/31/2017","24",2982,1883,358,0,"94472",", North Mississippi Medical Center"
"976",475245644,437170,"Envision","7/1/2017","12/31/2017","25",3,2,0,0,"437567",NA
"977",475335221,437170,"Envision","7/1/2017","12/31/2017","25",10,2,0,0,"437338",NA
"978",475377353,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437365",NA
"979",475377353,437170,"Envision","7/1/2017","12/31/2017","24",2,1,0,0,"437365",NA
"980",475377353,437170,"Envision","7/1/2017","12/31/2017","25",14,9,0,0,"437365",NA
"981",475377353,437170,"Envision","7/1/2017","12/31/2017","31",10,7,0,0,"437365",NA
"982",481233293,230804,"Emergency Medicine Care","1/1/2017","12/31/2017","24",1662,0,197,0,"236477",", Olathe Medical Center"
"983",510463633,437170,"Envision","7/1/2017","12/31/2017","22",4,1,0,0,"437480",NA
"984",510463633,437170,"Envision","7/1/2017","12/31/2017","25",19,13,0,0,"437480",NA
"985",510463633,437170,"Envision","7/1/2017","12/31/2017","31",8,6,0,0,"437480",NA
"986",510463635,437170,"Envision","7/1/2017","12/31/2017","22",4,1,0,0,"437501",NA
"987",510463635,437170,"Envision","7/1/2017","12/31/2017","24",2,1,0,0,"437501",NA
"988",510463635,437170,"Envision","7/1/2017","12/31/2017","25",37,27,0,0,"437501",NA
"989",510463635,437170,"Envision","7/1/2017","12/31/2017","31",19,13,0,0,"437501",NA
"990",510608005,283648,"Upper Chesapeake Emergency Medicine Physicians, LLC","1/1/2017","12/31/2017","21",106,4,7,0,"203343, 203393",", University of Maryland Upper Chesapeake Medical Center (UMMS), University of Maryland Harford Memorial Hospital (UMMS)"
"991",521403415,95182,"University of Maryland Emergency Medical Associates","1/1/2017","12/31/2017","22",202,47,1,4,"203310, 203313, 203315, 203338",", University of Maryland Medical Center (UMMS), UMMC Midtown Campus (UMMS), Bon Secours Hospital, Mercy Medical Center"
"992",521403415,95182,"University of Maryland Emergency Medical Associates","1/1/2017","12/31/2017","24",706,241,27,0,"203310, 203313, 203315, 203338",", University of Maryland Medical Center (UMMS), UMMC Midtown Campus (UMMS), Bon Secours Hospital, Mercy Medical Center"
"993",521403415,95182,"University of Maryland Emergency Medical Associates","1/1/2017","12/31/2017","25",145,69,0,0,"203310, 203313, 203315, 203338",", University of Maryland Medical Center (UMMS), UMMC Midtown Campus (UMMS), Bon Secours Hospital, Mercy Medical Center"
"994",521756326,194697,"Baltimore Washington Emergency Physicians, Inc.","1/1/2017","12/31/2017","22",64,17,0,0,"194701",", Baltimore Washington Medical Center Department of Emergency Medicine"
"995",521756326,194697,"Baltimore Washington Emergency Physicians, Inc.","1/1/2017","12/31/2017","24",2024,618,49,0,"194701",", Baltimore Washington Medical Center Department of Emergency Medicine"
"996",522043450,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",8117,454,1209,0,"353444, 353449, 353456, 353465, 353468, 353889, 353966, 354401, 354452, 354465, 354470, 354474, 473946, 473976, 473996, 473997",NA
"997",522043450,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",9325,7702,281,0,"353444, 353449, 353456, 353465, 353468, 353889, 353966, 354401, 354452, 354465, 354470, 354474, 473946, 473976, 473996, 473997",NA
"998",522147800,283642,"Eastern Shore Emergency Medicine Physicians, LLC","1/1/2017","12/31/2017","21",496,225,12,0,"203311, 203314, 203339",", UM Shore Medical Center at Easton (UMMS), UM Shore Medical Center at Dorchester (UMMS), Queen Anne's Emergency Center (UMMS)"
"999",522147800,283642,"Eastern Shore Emergency Medicine Physicians, LLC","1/1/2017","12/31/2017","22",1427,317,3,0,"203311, 203314, 203339",", UM Shore Medical Center at Easton (UMMS), UM Shore Medical Center at Dorchester (UMMS), Queen Anne's Emergency Center (UMMS)"
"1000",522147800,283642,"Eastern Shore Emergency Medicine Physicians, LLC","1/1/2017","12/31/2017","24",332,287,4,0,"203311, 203314, 203339",", UM Shore Medical Center at Easton (UMMS), UM Shore Medical Center at Dorchester (UMMS), Queen Anne's Emergency Center (UMMS)"
"1001",522376612,280369,"NWCTEM","10/1/2017","12/31/2017","21",146,28,6,0,"283406, 283410",NA
"1002",522376612,280369,"NWCTEM","10/1/2017","12/31/2017","24",85,60,0,0,"283406, 283410",NA
"1003",522376612,280369,"NWCTEM","10/1/2017","12/31/2017","25",6,0,0,0,"283406, 283410",NA
"1004",522376612,280369,"NWCTEM","10/1/2017","12/31/2017","31",24,24,0,0,"283406, 283410",NA
"1005",541141362,94632,"Emergency Physicians of Tidewater","1/1/2017","12/31/2017","21",7053,314,1008,0,"151381, 151382, 151383, 151385, 151386, 151387, 61782",NA
"1006",541141362,94632,"Emergency Physicians of Tidewater","1/1/2017","12/31/2017","22",3901,2015,79,0,"151381, 151382, 151383, 151385, 151386, 151387, 61782",NA
"1007",541141362,94632,"Emergency Physicians of Tidewater","1/1/2017","12/31/2017","24",12418,8808,998,0,"151381, 151382, 151383, 151385, 151386, 151387, 61782",NA
"1008",541141362,94632,"Emergency Physicians of Tidewater","1/1/2017","12/31/2017","25",779,515,0,8,"151381, 151382, 151383, 151385, 151386, 151387, 61782",NA
"1009",541845877,293346,"WEPI","1/1/2017","12/31/2017","21",1154,123,91,0,"334408",NA
"1010",541845877,293346,"WEPI","1/1/2017","12/31/2017","24",797,545,60,0,"334408",NA
"1011",541845877,293346,"WEPI","1/1/2017","12/31/2017","25",346,226,0,0,"334408",NA
"1012",561919733,276019,"NES Health","10/1/2017","12/31/2017","24",2,0,0,0,"452346",NA
"1013",561919733,276019,"NES Health","10/1/2017","12/31/2017","25",3,0,0,0,"452346",NA
"1014",562075806,98494,"USACS Management Group, LTD.","6/1/2017","12/31/2017","21",911,191,102,0,"353341",", Carolina East Medical Center (CRAV)"
"1015",562075806,98494,"USACS Management Group, LTD.","6/1/2017","12/31/2017","24",1526,1363,18,0,"353341",", Carolina East Medical Center (CRAV)"
"1016",581634752,309358,"Carrollton Emergency Physicians PC","1/1/2017","12/31/2017","22",730,207,6,0,"309366, 318093",NA
"1017",581634752,309358,"Carrollton Emergency Physicians PC","1/1/2017","12/31/2017","24",3285,1968,165,0,"309366, 318093",NA
"1018",581920755,94296,"Northside Emergency Associates (NEA)","1/1/2017","12/31/2017","24",7023,5195,55,677,"282594, 282595, 57367",NA
"1019",581943417,437170,"Envision","10/1/2017","12/31/2017","22",22,5,0,0,"485444, 485445, 486031",NA
"1020",581943417,437170,"Envision","10/1/2017","12/31/2017","24",27,6,1,0,"485444, 485445, 486031",NA
"1021",581943417,437170,"Envision","10/1/2017","12/31/2017","31",15,7,0,0,"485444, 485445, 486031",NA
"1022",582102607,95137,"Georgia Emergency Associates","1/1/2017","12/31/2017","21",743,437,10,0,"104200, 104203, 104223, 104225",NA
"1023",592347217,437170,"Envision","7/1/2017","12/31/2017","24",3,3,0,0,"437530",NA
"1024",593677604,98494,"USACS Management Group, LTD.","6/1/2017","12/31/2017","21",2721,836,775,0,"353418, 353423, 353426, 353433, 353434, 354035",", Florida Hospital Carrollwood (CARO), Florida Hospital North Pinellas (NPIN), Florida Hospital Tampa (TAMP), Florida Hospital Wesley Chapel (WECH), Florida Hospital Zephyrhills (FLOZ), Palm Harbor Emergency Room (PALM)"
"1025",593677604,98494,"USACS Management Group, LTD.","6/1/2017","12/31/2017","24",8263,7445,177,0,"353418, 353423, 353426, 353433, 353434, 354035",", Florida Hospital Carrollwood (CARO), Florida Hospital North Pinellas (NPIN), Florida Hospital Tampa (TAMP), Florida Hospital Wesley Chapel (WECH), Florida Hospital Zephyrhills (FLOZ), Palm Harbor Emergency Room (PALM)"
"1026",610728492,234841,"Emergency Medical Associates","1/1/2017","12/31/2017","25",364,257,0,0,"249772",", Norton Women and Childrens Hospital"
"1027",611793793,437170,"Envision","7/1/2017","12/31/2017","22",15,4,0,0,"437341, 437342",NA
"1028",611793793,437170,"Envision","7/1/2017","12/31/2017","25",53,35,0,0,"437341, 437342",NA
"1029",611793793,437170,"Envision","7/1/2017","12/31/2017","31",7,7,0,0,"437341, 437342",NA
"1030",611811880,437170,"Envision","7/1/2017","12/31/2017","22",6,3,0,0,"437268",NA
"1031",611811880,437170,"Envision","7/1/2017","12/31/2017","24",6,4,2,0,"437268",NA
"1032",611811880,437170,"Envision","7/1/2017","12/31/2017","25",44,29,0,0,"437268",NA
"1033",611811880,437170,"Envision","7/1/2017","12/31/2017","31",24,8,0,0,"437268",NA
"1034",621824657,98494,"USACS Management Group, LTD.","7/1/2017","9/30/2017","21",340,258,27,0,"353371",", Carteret Health Care (CART)"
"1035",621824657,98494,"USACS Management Group, LTD.","7/1/2017","9/30/2017","24",284,198,4,0,"353371",", Carteret Health Care (CART)"
"1036",651057394,437170,"Envision","7/1/2017","12/31/2017","22",40,17,0,0,"437278, 437397, 437399, 437400, 437529",NA
"1037",651057394,437170,"Envision","7/1/2017","12/31/2017","24",45,29,5,0,"437278, 437397, 437399, 437400, 437529",NA
"1038",651057394,437170,"Envision","7/1/2017","12/31/2017","25",339,282,0,0,"437278, 437397, 437399, 437400, 437529",NA
"1039",651057394,437170,"Envision","7/1/2017","12/31/2017","31",190,174,0,0,"437278, 437397, 437399, 437400, 437529",NA
"1040",721530221,309280,"Spokane Emergency Physicians","1/1/2017","12/31/2017","24",2433,1243,158,0,"309942, 341782",", Sacred Heart Medical Center, Sacred Heart Medical Center Pediatrics"
"1041",721530221,309280,"Spokane Emergency Physicians","1/1/2017","12/31/2017","25",197,142,0,0,"309942, 341782",", Sacred Heart Medical Center, Sacred Heart Medical Center Pediatrics"
"1042",736045246,95275,"Northeastern Health System Emergency Physicians","1/1/2017","12/31/2017","21",188,9,170,0,"94515",NA
"1043",736045246,95275,"Northeastern Health System Emergency Physicians","1/1/2017","12/31/2017","22",85,43,1,0,"94515",NA
"1044",736045246,95275,"Northeastern Health System Emergency Physicians","1/1/2017","12/31/2017","25",287,136,0,0,"94515",NA
"1045",743019172,343939,"Rio Grande Valley Emergency Physicians, PLLC","1/1/2017","12/31/2017","24",3472,1919,400,0,"365355, 365359",NA
"1046",752628720,437170,"Envision","7/1/2017","12/31/2017","24",13,11,0,0,"437551, 437552, 437553, 437654",NA
"1047",752628720,437170,"Envision","7/1/2017","12/31/2017","25",21,17,0,0,"437551, 437552, 437553, 437654",NA
"1048",752632235,437170,"Envision","7/1/2017","12/31/2017","22",5,2,0,0,"437363",NA
"1049",752632235,437170,"Envision","7/1/2017","12/31/2017","24",20,11,0,0,"437363",NA
"1050",752632235,437170,"Envision","7/1/2017","12/31/2017","25",119,79,0,0,"437363",NA
"1051",752632235,437170,"Envision","7/1/2017","12/31/2017","31",9,6,0,0,"437363",NA
"1052",752636676,437170,"Envision","1/1/2017","12/31/2017","22",13,7,0,0,"437328, 437329",NA
"1053",752636676,437170,"Envision","1/1/2017","12/31/2017","24",14,10,0,0,"437328, 437329",NA
"1054",752636676,437170,"Envision","1/1/2017","12/31/2017","25",54,46,0,0,"437328, 437329",NA
"1055",752636676,437170,"Envision","1/1/2017","12/31/2017","31",33,14,0,0,"437328, 437329",NA
"1056",752638594,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437650, 437651",NA
"1057",752638594,437170,"Envision","7/1/2017","12/31/2017","24",7,6,0,0,"437650, 437651",NA
"1058",752638594,437170,"Envision","7/1/2017","12/31/2017","25",22,21,0,0,"437650, 437651",NA
"1059",752638594,437170,"Envision","7/1/2017","12/31/2017","31",4,2,0,0,"437650, 437651",NA
"1060",752684562,437170,"Envision","10/1/2017","12/31/2017","22",53,10,1,0,"485440, 485441, 485442, 485443, 485447, 485448, 485449, 485450, 485451, 485452, 485453, 485454, 485455, 485456, 485457, 485458, 485461, 485462",NA
"1061",752684562,437170,"Envision","10/1/2017","12/31/2017","24",29,22,1,0,"485440, 485441, 485442, 485443, 485447, 485448, 485449, 485450, 485451, 485452, 485453, 485454, 485455, 485456, 485457, 485458, 485461, 485462",NA
"1062",752684562,437170,"Envision","10/1/2017","12/31/2017","25",144,112,0,0,"485440, 485441, 485442, 485443, 485447, 485448, 485449, 485450, 485451, 485452, 485453, 485454, 485455, 485456, 485457, 485458, 485461, 485462",NA
"1063",752684562,437170,"Envision","10/1/2017","12/31/2017","31",83,17,0,0,"485440, 485441, 485442, 485443, 485447, 485448, 485449, 485450, 485451, 485452, 485453, 485454, 485455, 485456, 485457, 485458, 485461, 485462",NA
"1064",752722593,437170,"Envision","7/1/2017","12/31/2017","22",4,1,0,0,"437322, 437323, 437630",NA
"1065",752722593,437170,"Envision","7/1/2017","12/31/2017","24",3,3,0,0,"437322, 437323, 437630",NA
"1066",752722593,437170,"Envision","7/1/2017","12/31/2017","25",45,39,0,0,"437322, 437323, 437630",NA
"1067",752722593,437170,"Envision","7/1/2017","12/31/2017","31",39,11,0,0,"437322, 437323, 437630",NA
